id,year,first_name,middle_name,last_name,party,level,position,state,district,race_ethnicity
269435k,2019,Debra,L.,DeSimone,Republican,"State Legislative","State Representative","New Hampshire - NH",120,White
269435k,2020,Debra,L.,DeSimone,Republican,"State Legislative","State Representative","New Hampshire - NH",120,White
670554k,2019,Kathy,J.,Desjardin,Democrat,"State Legislative","State Representative","New Hampshire - NH",58,White
670554k,2020,Kathy,J.,Desjardin,Democrat,"State Legislative","State Representative","New Hampshire - NH",58,White
628368k,2017,Edith,,DesMarais,Democrat,"State Legislative","State Representative","New Hampshire - NH",13,White
628368k,2018,Edith,,DesMarais,Democrat,"State Legislative","State Representative","New Hampshire - NH",13,White
628368k,2019,Edith,,DesMarais,Democrat,"State Legislative","State Representative","New Hampshire - NH",13,White
628368k,2020,Edith,,DesMarais,Democrat,"State Legislative","State Representative","New Hampshire - NH",13,White
3327c,2008,RoAnn,M.,Destito,Democrat,"State Legislative","State Representative","New York - NY",116,White
3327c,2009,RoAnn,M.,Destito,Democrat,"State Legislative","State Representative","New York - NY",116,White
3327c,2010,RoAnn,M.,Destito,Democrat,"State Legislative","State Representative","New York - NY",116,White
3327c,2011,RoAnn,M.,Destito,Democrat,"State Legislative","State Representative","New York - NY",116,White
193580k,2009,Nancy,C.,Detert,Republican,"State Legislative","State Senator","Florida - FL",28,White
193580k,2010,Nancy,C.,Detert,Republican,"State Legislative","State Senator","Florida - FL",28,White
193580k,2011,Nancy,C.,Detert,Republican,"State Legislative","State Senator","Florida - FL",28,White
193580k,2012,Nancy,C.,Detert,Republican,"State Legislative","State Senator","Florida - FL",28,White
193580k,2013,Nancy,C.,Detert,Republican,"State Legislative","State Senator","Florida - FL",28,White
193580k,2014,Nancy,C.,Detert,Republican,"State Legislative","State Senator","Florida - FL",28,White
193580k,2015,Nancy,C.,Detert,Republican,"State Legislative","State Senator","Florida - FL",28,White
193580k,2016,Nancy,C.,Detert,Republican,"State Legislative","State Senator","Florida - FL",28,White
193580k,2008,Nancy,C.,Detert,Republican,"State Legislative","State Representative","Florida - FL",70,White
503025k,2015,Laura,M.,Devlin,Republican,"State Legislative","State Representative","Connecticut - CT",134,White
503025k,2016,Laura,M.,Devlin,Republican,"State Legislative","State Representative","Connecticut - CT",134,White
503025k,2017,Laura,M.,Devlin,Republican,"State Legislative","State Representative","Connecticut - CT",134,White
503025k,2018,Laura,M.,Devlin,Republican,"State Legislative","State Representative","Connecticut - CT",134,White
503025k,2019,Laura,M.,Devlin,Republican,"State Legislative","State Representative","Connecticut - CT",134,White
503025k,2020,Laura,M.,Devlin,Republican,"State Legislative","State Representative","Connecticut - CT",134,White
12246c,2008,Betsi,L.,DeVries,Democrat,"State Legislative","State Senator","New Hampshire - NH",18,White
12246c,2009,Betsi,L.,DeVries,Democrat,"State Legislative","State Senator","New Hampshire - NH",18,White
12246c,2010,Betsi,L.,DeVries,Democrat,"State Legislative","State Senator","New Hampshire - NH",18,White
14524c,2009,Kristen,,Dexter,Democrat,"State Legislative","State Representative","Wisconsin - WI",68,White
14524c,2010,Kristen,,Dexter,Democrat,"State Legislative","State Representative","Wisconsin - WI",68,White
722566k,2020,Maxine,E.,Dexter,Democrat,"State Legislative","State Representative","Oregon - OR",033,White
645856k,2017,Manka,,Dhingra,Democrat,"State Legislative","State Senator","Washington - WA",45,"Asian/Pacific Islander"
645856k,2018,Manka,,Dhingra,Democrat,"State Legislative","State Senator","Washington - WA",45,"Asian/Pacific Islander"
645856k,2019,Manka,,Dhingra,Democrat,"State Legislative","State Senator","Washington - WA",45,"Asian/Pacific Islander"
645856k,2020,Manka,,Dhingra,Democrat,"State Legislative","State Senator","Washington - WA",45,"Asian/Pacific Islander"
227997k,2008,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2009,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2010,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2011,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2012,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2013,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2014,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2015,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2016,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2017,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2018,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2019,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
227997k,2020,Grace,,Diaz,Democrat,"State Legislative","State Representative","Rhode Island - RI",11,Hispanic/Latina
309979k,2011,Olivia,,Diaz,Democrat,"State Legislative","State Representative","Nevada - NV",11,Hispanic/Latina
309979k,2012,Olivia,,Diaz,Democrat,"State Legislative","State Representative","Nevada - NV",11,Hispanic/Latina
309979k,2013,Olivia,,Diaz,Democrat,"State Legislative","State Representative","Nevada - NV",11,Hispanic/Latina
309979k,2014,Olivia,,Diaz,Democrat,"State Legislative","State Representative","Nevada - NV",11,Hispanic/Latina
309979k,2015,Olivia,,Diaz,Democrat,"State Legislative","State Representative","Nevada - NV",11,Hispanic/Latina
309979k,2016,Olivia,,Diaz,Democrat,"State Legislative","State Representative","Nevada - NV",11,Hispanic/Latina
309979k,2017,Olivia,,Diaz,Democrat,"State Legislative","State Representative","Nevada - NV",11,Hispanic/Latina
309979k,2018,Olivia,,Diaz,Democrat,"State Legislative","State Representative","Nevada - NV",11,Hispanic/Latina
536062k,2017,Nanette,,"Diaz Barragan",Democrat,Federal/Congress,"U.S. Representative","California - CA",44,Hispanic/Latina
536062k,2018,Nanette,,"Diaz Barragan",Democrat,Federal/Congress,"U.S. Representative","California - CA",44,Hispanic/Latina
536062k,2019,Nanette,,"Diaz Barragan",Democrat,Federal/Congress,"U.S. Representative","California - CA",44,Hispanic/Latina
536062k,2020,Nanette,,"Diaz Barragan",Democrat,Federal/Congress,"U.S. Representative","California - CA",44,Hispanic/Latina
492743k,2015,Sophia,M.,DiCaro,Republican,"State Legislative","State Representative","Utah - UT",31,White
492743k,2016,Sophia,M.,DiCaro,Republican,"State Legislative","State Representative","Utah - UT",31,White
591028k,2017,Inez,E.,Dickens,Democrat,"State Legislative","State Representative","New York - NY",70,"Black/African American"
591028k,2018,Inez,E.,Dickens,Democrat,"State Legislative","State Representative","New York - NY",70,"Black/African American"
591028k,2019,Inez,E.,Dickens,Democrat,"State Legislative","State Representative","New York - NY",70,"Black/African American"
591028k,2020,Inez,E.,Dickens,Democrat,"State Legislative","State Representative","New York - NY",70,"Black/African American"
10365c,2008,Sue,,Dickenson,Democrat,"State Legislative","State Representative","Montana - MT",25,White
10365c,2009,Sue,,Dickenson,Democrat,"State Legislative","State Representative","Montana - MT",25,White
10365c,2010,Sue,,Dickenson,Democrat,"State Legislative","State Representative","Montana - MT",25,White
16739c,2013,Elizabeth,E.,Dickerson,Democrat,"State Legislative","State Representative","Maine - ME",47,White
16739c,2014,Elizabeth,E.,Dickerson,Democrat,"State Legislative","State Representative","Maine - ME",47,White
16739c,2015,Elizabeth,E.,Dickerson,Democrat,"State Legislative","State Representative","Maine - ME",47,White
4764c,2008,Mary,Lou,Dickerson,Democrat,"State Legislative","State Representative","Washington - WA",036-2,White
4764c,2009,Mary,Lou,Dickerson,Democrat,"State Legislative","State Representative","Washington - WA",036-2,White
4764c,2010,Mary,Lou,Dickerson,Democrat,"State Legislative","State Representative","Washington - WA",036-2,White
4764c,2011,Mary,Lou,Dickerson,Democrat,"State Legislative","State Representative","Washington - WA",036-2,White
4764c,2012,Mary,Lou,Dickerson,Democrat,"State Legislative","State Representative","Washington - WA",036-2,White
291258k,2011,Pamela,A.,Dickerson,Democrat,"State Legislative","State Representative","Georgia - GA",113,"Black/African American"
291258k,2012,Pamela,A.,Dickerson,Democrat,"State Legislative","State Representative","Georgia - GA",113,"Black/African American"
291258k,2013,Pamela,A.,Dickerson,Democrat,"State Legislative","State Representative","Georgia - GA",113,"Black/African American"
291258k,2014,Pamela,A.,Dickerson,Democrat,"State Legislative","State Representative","Georgia - GA",113,"Black/African American"
291258k,2015,Pamela,A.,Dickerson,Democrat,"State Legislative","State Representative","Georgia - GA",113,"Black/African American"
291258k,2016,Pamela,A.,Dickerson,Democrat,"State Legislative","State Representative","Georgia - GA",113,"Black/African American"
291258k,2017,Pamela,A.,Dickerson,Democrat,"State Legislative","State Representative","Georgia - GA",113,"Black/African American"
291258k,2018,Pamela,A.,Dickerson,Democrat,"State Legislative","State Representative","Georgia - GA",113,"Black/African American"
291258k,2019,Pamela,A.,Dickerson,Democrat,"State Legislative","State Representative","Georgia - GA",113,"Black/African American"
291258k,2020,Pamela,A.,Dickerson,Democrat,"State Legislative","State Representative","Georgia - GA",113,"Black/African American"
272042k,2009,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
272042k,2010,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
272042k,2011,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
272042k,2012,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
272042k,2013,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
272042k,2014,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
272042k,2015,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
272042k,2016,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
272042k,2017,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
272042k,2018,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
272042k,2019,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
272042k,2020,Eileen,G.,Dickinson,Republican,"State Legislative","State Representative","Vermont - VT",47,White
14727c,2009,Jody,,Dickinson,Democrat,"State Legislative","State Representative","Arkansas - AR",47,White
14727c,2010,Jody,,Dickinson,Democrat,"State Legislative","State Representative","Arkansas - AR",47,White
14727c,2011,Jody,,Dickinson,Democrat,"State Legislative","State Representative","Arkansas - AR",47,White
14727c,2012,Jody,,Dickinson,Democrat,"State Legislative","State Representative","Arkansas - AR",47,White
14727c,2013,Jody,,Dickinson,Democrat,"State Legislative","State Representative","Arkansas - AR",47,White
14727c,2014,Jody,,Dickinson,Democrat,"State Legislative","State Representative","Arkansas - AR",47,White
2649c,2008,Mae,,Dickinson,Democrat,"State Legislative","State Representative","Indiana - IN",95,"Black/African American"
490323k,2015,Jill,,Dickman,Republican,"State Legislative","State Representative","Nevada - NV",31,White
490323k,2016,Jill,,Dickman,Republican,"State Legislative","State Representative","Nevada - NV",31,White
10941c,2008,Margaret,Highsmith,Dickson,Democrat,"State Legislative","State Representative","North Carolina - NC",41,White
10941c,2009,Margaret,Highsmith,Dickson,Democrat,"State Legislative","State Representative","North Carolina - NC",41,White
10941c,2010,Margaret,Highsmith,Dickson,Democrat,"State Legislative","State Representative","North Carolina - NC",41,White
10941c,2010,Margaret,Highsmith,Dickson,Democrat,"State Legislative","State Senator","North Carolina - NC",19,White
2986c,2008,Reecy,L.,Dickson,Democrat,"State Legislative","State Representative","Mississippi - MS",42,"Black/African American"
2986c,2009,Reecy,L.,Dickson,Democrat,"State Legislative","State Representative","Mississippi - MS",42,"Black/African American"
2986c,2010,Reecy,L.,Dickson,Democrat,"State Legislative","State Representative","Mississippi - MS",42,"Black/African American"
2986c,2011,Reecy,L.,Dickson,Democrat,"State Legislative","State Representative","Mississippi - MS",42,"Black/African American"
2986c,2012,Reecy,L.,Dickson,Democrat,"State Legislative","State Representative","Mississippi - MS",42,"Black/African American"
2986c,2013,Reecy,L.,Dickson,Democrat,"State Legislative","State Representative","Mississippi - MS",42,"Black/African American"
2986c,2014,Reecy,L.,Dickson,Democrat,"State Legislative","State Representative","Mississippi - MS",42,"Black/African American"
2986c,2015,Reecy,L.,Dickson,Democrat,"State Legislative","State Representative","Mississippi - MS",42,"Black/African American"
425308k,2013,Diana,,Dierks,Republican,"State Legislative","State Representative","Kansas - KS",71,White
425308k,2014,Diana,,Dierks,Republican,"State Legislative","State Representative","Kansas - KS",71,White
425308k,2015,Diana,,Dierks,Republican,"State Legislative","State Representative","Kansas - KS",71,White
425308k,2016,Diana,,Dierks,Republican,"State Legislative","State Representative","Kansas - KS",71,White
425308k,2017,Diana,,Dierks,Republican,"State Legislative","State Representative","Kansas - KS",71,White
425308k,2018,Diana,,Dierks,Republican,"State Legislative","State Representative","Kansas - KS",71,White
425308k,2019,Diana,,Dierks,Republican,"State Legislative","State Representative","Kansas - KS",71,White
425308k,2020,Diana,,Dierks,Republican,"State Legislative","State Representative","Kansas - KS",71,White
573097k,2017,Brenda,S.,Dietrich,Republican,"State Legislative","State Representative","Kansas - KS",52,White
573097k,2018,Brenda,S.,Dietrich,Republican,"State Legislative","State Representative","Kansas - KS",52,White
573097k,2019,Brenda,S.,Dietrich,Republican,"State Legislative","State Representative","Kansas - KS",52,White
